ID,file,url,path,extension,status,size,initDown,termDown,baixado
10677,41023070500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41023070500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41023070500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10678,41023071000.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41023071000.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41023071000.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10679,41023071500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41023071500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41023071500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10680,41024060500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41024060500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41024060500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10681,41024061000.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41024061000.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41024061000.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10682,41025050500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41025050500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41025050500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10683,41025050700.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41025050700.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41025050700.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10684,41025051500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41025051500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41025051500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10685,41025052000.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41025052000.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41025052000.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10686,41025052500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41025052500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41025052500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10687,41026040500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41026040500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41026040500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10688,41026041500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41026041500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41026041500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10689,41027030500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41027030500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41027030500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10690,41027520500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41027520500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41027520500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10691,41028020500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41028020500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41028020500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10692,41028021000.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41028021000.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41028021000.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10693,41029010500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41029010500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41029010500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10694,41029011000.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41029011000.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41029011000.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10695,41030080500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41030080500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41030080500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10696,41030240500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41030240500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41030240500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10697,41030400500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41030400500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41030400500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10698,41030570500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41030570500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41030570500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10699,41031070500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41031070500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41031070500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10700,41031560500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41031560500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41031560500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10701,41032060500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41032060500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41032060500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10702,41032220500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41032220500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41032220500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10703,41033050500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41033050500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41033050500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10704,41033540500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41033540500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41033540500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10705,41033700500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41033700500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41033700500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10706,41034040500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41034040500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41034040500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10707,41034530500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41034530500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41034530500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10708,41034790500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41034790500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41034790500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10709,41034791000.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41034791000.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41034791000.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10710,41034791500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41034791500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41034791500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10711,41035030500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41035030500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41035030500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10712,41036020500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41036020500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41036020500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10713,41037010500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41037010500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41037010500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10714,41037011000.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41037011000.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41037011000.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10715,41038000500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41038000500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41038000500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10716,41039090500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41039090500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41039090500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10717,41039091000.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41039091000.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41039091000.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10718,41039091500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41039091500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41039091500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10719,41039092000.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41039092000.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41039092000.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10720,41039580500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41039580500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41039580500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10721,41040060500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41040060500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41040060500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10722,41040550500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41040550500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41040550500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10723,41041050500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41041050500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41041050500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10724,41042040500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41042040500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41042040500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10725,41042041000.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41042041000.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41042041000.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10726,41042041500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41042041500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41042041500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10727,41042042000.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41042042000.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41042042000.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10728,41042042500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41042042500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41042042500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10729,41042530500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41042530500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41042530500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10730,41043030500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41043030500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41043030500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10731,41043030501.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41043030501.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41043030501.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10732,41043030502.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41043030502.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41043030502.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10733,41043030503.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41043030503.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41043030503.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10734,41043030504.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41043030504.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41043030504.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10735,41043030505.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41043030505.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41043030505.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10736,41043032000.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41043032000.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41043032000.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10737,41044020500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41044020500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41044020500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10738,41044021000.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41044021000.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41044021000.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10739,41044021500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41044021500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41044021500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10740,41044280500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41044280500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41044280500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10741,41044510500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41044510500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41044510500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10742,41045010500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41045010500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41045010500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10743,41045011000.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41045011000.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41045011000.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10744,41045011500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41045011500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41045011500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10745,41045012000.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41045012000.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41045012000.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10746,41046000500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41046000500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41046000500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10747,41046002000.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41046002000.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41046002000.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10748,41046590500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41046590500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41046590500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10749,41047090500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41047090500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41047090500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10750,41047091000.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41047091000.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41047091000.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10751,41048080500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41048080500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41048080500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10752,41048081500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41048081500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41048081500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
10753,41048082500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41048082500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/PR/41048082500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
