"Tabela 793 - População residente"
"Variável - População residente (Pessoas)"
"Nível","Cód.","Município","Ano"
"MU","4208401","Itapiranga (SC)","15238"
"MU","4208450","Itapoá (SC)","10719"
"MU","4208500","Ituporanga (SC)","20577"
"MU","4208609","Jaborá (SC)","4032"
"MU","4208708","Jacinto Machado (SC)","10738"
"MU","4208807","Jaguaruna (SC)","15668"
"MU","4208906","Jaraguá do Sul (SC)","129973"
"MU","4208955","Jardinópolis (SC)","1851"
"MU","4209003","Joaçaba (SC)","24435"
"MU","4209102","Joinville (SC)","487003"
"MU","4209151","José Boiteux (SC)","4840"
"MU","4209177","Jupiá (SC)","2134"
"MU","4209201","Lacerdópolis (SC)","2190"
"MU","4209300","Lages (SC)","161583"
"MU","4209409","Laguna (SC)","50179"
"MU","4209458","Lajeado Grande (SC)","1461"
"MU","4209508","Laurentino (SC)","5483"
"MU","4209607","Lauro Müller (SC)","13700"
"MU","4209706","Lebon Régis (SC)","11735"
"MU","4209805","Leoberto Leal (SC)","3589"
"MU","4209854","Lindóia do Sul (SC)","4560"
"MU","4209904","Lontras (SC)","9180"
"MU","4210001","Luiz Alves (SC)","8986"
"MU","4210035","Luzerna (SC)","5391"
"MU","4210050","Macieira (SC)","1760"
"MU","4210100","Mafra (SC)","51014"
"MU","4210209","Major Gercino (SC)","2842"
"MU","4210308","Major Vieira (SC)","7337"
"MU","4210407","Maracajá (SC)","5909"
"MU","4210506","Maravilha (SC)","21684"
"MU","4210555","Marema (SC)","2282"
"MU","4210605","Massaranduba (SC)","13777"
"MU","4210704","Matos Costa (SC)","2818"
"MU","4210803","Meleiro (SC)","6880"
"MU","4210852","Mirim Doce (SC)","2545"
"MU","4210902","Modelo (SC)","3772"
"MU","4211009","Mondaí (SC)","9126"
"MU","4211058","Monte Carlo (SC)","8854"
"MU","4211108","Monte Castelo (SC)","8113"
"MU","4211207","Morro da Fumaça (SC)","15426"
"MU","4211256","Morro Grande (SC)","2727"
"MU","4211306","Navegantes (SC)","52638"
"MU","4211405","Nova Erechim (SC)","4118"
"MU","4211454","Nova Itaberaba (SC)","4117"
"MU","4211504","Nova Trento (SC)","11325"
"MU","4211603","Nova Veneza (SC)","12536"
"MU","4211652","Novo Horizonte (SC)","2902"
"MU","4211702","Orleans (SC)","20859"
"MU","4211751","Otacílio Costa (SC)","15693"
"MU","4211801","Ouro (SC)","7095"
"MU","4211850","Ouro Verde (SC)","2152"
"MU","4211876","Paial (SC)","1821"
"MU","4211892","Painel (SC)","2297"
"MU","4211900","Palhoça (SC)","122471"
"MU","4212007","Palma Sola (SC)","7942"
"MU","4212056","Palmeira (SC)","2334"
"MU","4212106","Palmitos (SC)","16061"
"MU","4212205","Papanduva (SC)","17056"
"MU","4212239","Paraíso (SC)","4195"
"MU","4212254","Passo de Torres (SC)","5313"
"MU","4212270","Passos Maia (SC)","4472"
"MU","4212304","Paulo Lopes (SC)","6830"
"MU","4212403","Pedras Grandes (SC)","4817"
"MU","4212502","Penha (SC)","20868"
"MU","4212601","Peritiba (SC)","2944"
"MU","4212700","Petrolândia (SC)","6064"
"MU","4212809","Balneário Piçarras (SC)","13760"
"MU","4212908","Pinhalzinho (SC)","14691"
"MU","4213005","Pinheiro Preto (SC)","2912"
"MU","4213104","Piratuba (SC)","4570"
"MU","4213153","Planalto Alegre (SC)","2639"
"MU","4213203","Pomerode (SC)","25261"
"MU","4213302","Ponte Alta (SC)","5080"
"MU","4213351","Ponte Alta do Norte (SC)","3500"
"MU","4213401","Ponte Serrada (SC)","11210"
"MU","4213500","Porto Belo (SC)","13232"
"MU","4213609","Porto União (SC)","32256"
"MU","4213708","Pouso Redondo (SC)","13722"
"MU","4213807","Praia Grande (SC)","7120"
"MU","4213906","Presidente Castello Branco (SC)","1757"
"MU","4214003","Presidente Getúlio (SC)","13651"
"MU","4214102","Presidente Nereu (SC)","2259"
"MU","4214151","Princesa (SC)","2604"
"MU","4214201","Quilombo (SC)","10871"
"MU","4214300","Rancho Queimado (SC)","2772"
"MU","4214409","Rio das Antas (SC)","6054"
"MU","4214508","Rio do Campo (SC)","6042"
"MU","4214607","Rio do Oeste (SC)","6795"
"MU","4214706","Rio dos Cedros (SC)","9685"
"MU","4214805","Rio do Sul (SC)","56919"
"MU","4214904","Rio Fortuna (SC)","4468"
"MU","4215000","Rio Negrinho (SC)","42237"
"MU","4215059","Rio Rufino (SC)","2433"
"MU","4215075","Riqueza (SC)","4998"
"MU","4215109","Rodeio (SC)","10773"
"MU","4215208","Romelândia (SC)","5738"
"MU","4215307","Salete (SC)","7432"
"MU","4215356","Saltinho (SC)","4072"
"MU","4215406","Salto Veloso (SC)","4172"
"MU","4215455","Sangão (SC)","10300"
"MU","4215505","Santa Cecília (SC)","15311"
"MU","4215554","Santa Helena (SC)","2437"
"MU","4215604","Santa Rosa de Lima (SC)","2031"
"MU","4215653","Santa Rosa do Sul (SC)","7949"
"MU","4215679","Santa Terezinha (SC)","9025"
"MU","4215687","Santa Terezinha do Progresso (SC)","3044"
"MU","4215695","Santiago do Sul (SC)","1450"
"MU","4215703","Santo Amaro da Imperatriz (SC)","17602"
"MU","4215752","São Bernardino (SC)","2653"
"MU","4215802","São Bento do Sul (SC)","72548"
"MU","4215901","São Bonifácio (SC)","3178"
"MU","4216008","São Carlos (SC)","10372"
"MU","4216057","São Cristóvão do Sul (SC)","4850"
"MU","4216107","São Domingos (SC)","9346"
"MU","4216206","São Francisco do Sul (SC)","37613"
"MU","4216255","São João do Oeste (SC)","6020"
"MU","4216305","São João Batista (SC)","22089"
"MU","4216354","São João do Itaperiú (SC)","3289"
"MU","4216404","São João do Sul (SC)","6916"
"MU","4216503","São Joaquim (SC)","24058"
"MU","4216602","São José (SC)","196887"
"MU","4216701","São José do Cedro (SC)","13699"
"MU","4216800","São José do Cerrito (SC)","10304"
"MU","4216909","São Lourenço do Oeste (SC)","21799"
"MU","4217006","São Ludgero (SC)","10246"
"MU","4217105","São Martinho (SC)","3194"
"MU","4217154","São Miguel da Boa Vista (SC)","1972"
"MU","4217204","São Miguel do Oeste (SC)","33806"
"MU","4217253","São Pedro de Alcântara (SC)","4765"
"MU","4217303","Saudades (SC)","8587"
"MU","4217402","Schroeder (SC)","12776"
"MU","4217501","Seara (SC)","17121"
"MU","4217550","Serra Alta (SC)","3200"
"MU","4217600","Siderópolis (SC)","12470"
"MU","4217709","Sombrio (SC)","24424"
"MU","4217758","Sul Brasil (SC)","3061"
"MU","4217808","Taió (SC)","16838"
"MU","4217907","Tangará (SC)","8410"
"MU","4217956","Tigrinhos (SC)","1741"
"MU","4218004","Tijucas (SC)","27804"
"MU","4218103","Timbé do Sul (SC)","5133"
"MU","4218202","Timbó (SC)","33326"
"MU","4218251","Timbó Grande (SC)","6979"
"MU","4218301","Três Barras (SC)","17937"
"MU","4218350","Treviso (SC)","3498"
"MU","4218400","Treze de Maio (SC)","6599"
"MU","4218509","Treze Tílias (SC)","5641"
"MU","4218608","Trombudo Central (SC)","6221"
"MU","4218707","Tubarão (SC)","92569"
"MU","4218756","Tunápolis (SC)","4650"
"MU","4218806","Turvo (SC)","11031"
"MU","4218855","União do Oeste (SC)","3058"
"MU","4218905","Urubici (SC)","10439"
"MU","4218954","Urupema (SC)","2501"
"MU","4219002","Urussanga (SC)","18588"
"MU","4219101","Vargeão (SC)","3560"
"MU","4219150","Vargem (SC)","3110"
"MU","4219176","Vargem Bonita (SC)","4321"
"MU","4219200","Vidal Ramos (SC)","5981"
"MU","4219309","Videira (SC)","44479"
"MU","4219358","Vitor Meireles (SC)","5563"
"MU","4219408","Witmarsum (SC)","3431"
"MU","4219507","Xanxerê (SC)","40228"
"MU","4219606","Xavantina (SC)","4218"
"MU","4219705","Xaxim (SC)","24318"
"MU","4219853","Zortéa (SC)","2868"
"MU","4300034","Aceguá (RS)","4138"
"MU","4300059","Água Santa (RS)","3565"
"MU","4300109","Agudo (RS)","16714"
"MU","4300208","Ajuricaba (RS)","7261"
"MU","4300307","Alecrim (RS)","7357"
"MU","4300406","Alegrete (RS)","78188"
"MU","4300455","Alegria (RS)","4789"
"MU","4300471","Almirante Tamandaré do Sul (RS)","2158"
"MU","4300505","Alpestre (RS)","8972"
"MU","4300554","Alto Alegre (RS)","1940"
"MU","4300570","Alto Feliz (RS)","2934"
"MU","4300604","Alvorada (RS)","207142"
"MU","4300638","Amaral Ferrador (RS)","6232"
"MU","4300646","Ametista do Sul (RS)","8058"
"MU","4300661","André da Rocha (RS)","1206"
"MU","4300703","Anta Gorda (RS)","6163"
"MU","4300802","Antônio Prado (RS)","13591"
"MU","4300851","Arambaré (RS)","3825"
"MU","4300877","Araricá (RS)","4781"
"MU","4300901","Aratiba (RS)","6616"
"MU","4301008","Arroio do Meio (RS)","18079"
"MU","4301057","Arroio do Sal (RS)","6635"
"MU","4301073","Arroio do Padre (RS)","2734"
"MU","4301107","Arroio dos Ratos (RS)","13619"
"MU","4301206","Arroio do Tigre (RS)","12638"
"MU","4301305","Arroio Grande (RS)","18358"
"MU","4301404","Arvorezinha (RS)","10210"
"MU","4301503","Augusto Pestana (RS)","7273"
"MU","4301552","Áurea (RS)","3715"
"MU","4301602","Bagé (RS)","112550"
"MU","4301636","Balneário Pinhal (RS)","10517"
"MU","4301651","Barão (RS)","5293"
"MU","4301701","Barão de Cotegipe (RS)","6519"
"MU","4301750","Barão do Triunfo (RS)","6924"
"MU","4301800","Barracão (RS)","5306"
"MU","4301859","Barra do Guarita (RS)","2969"
"MU","4301875","Barra do Quaraí (RS)","3776"
"MU","4301909","Barra do Ribeiro (RS)","11478"
"MU","4301925","Barra do Rio Azul (RS)","2028"
"MU","4301958","Barra Funda (RS)","2338"
"MU","4302006","Barros Cassal (RS)","11450"
"MU","4302055","Benjamin Constant do Sul (RS)","2256"
"MU","4302105","Bento Gonçalves (RS)","100643"
"MU","4302154","Boa Vista das Missões (RS)","2066"
"MU","4302204","Boa Vista do Buricá (RS)","6468"
"MU","4302220","Boa Vista do Cadeado (RS)","2447"
"MU","4302238","Boa Vista do Incra (RS)","2447"
"MU","4302253","Boa Vista do Sul (RS)","2663"
"MU","4302303","Bom Jesus (RS)","11843"
"MU","4302352","Bom Princípio (RS)","10910"
"MU","4302378","Bom Progresso (RS)","2441"
"MU","4302402","Bom Retiro do Sul (RS)","11130"
"MU","4302451","Boqueirão do Leão (RS)","7825"
"MU","4302501","Bossoroca (RS)","7652"
"MU","4302584","Bozano (RS)","2296"
"MU","4302600","Braga (RS)","3826"
"MU","4302659","Brochier (RS)","4701"
"MU","4302709","Butiá (RS)","19717"
"MU","4302808","Caçapava do Sul (RS)","32574"
"MU","4302907","Cacequi (RS)","13629"
"MU","4303004","Cachoeira do Sul (RS)","84629"
"MU","4303103","Cachoeirinha (RS)","112603"
"MU","4303202","Cacique Doble (RS)","4824"
"MU","4303301","Caibaté (RS)","5080"
"MU","4303400","Caiçara (RS)","5184"
"MU","4303509","Camaquã (RS)","60563"
"MU","4303558","Camargo (RS)","2471"
"MU","4303608","Cambará do Sul (RS)","6959"
"MU","4303673","Campestre da Serra (RS)","3205"
"MU","4303707","Campina das Missões (RS)","6342"
"MU","4303806","Campinas do Sul (RS)","5588"
"MU","4303905","Campo Bom (RS)","56595"
"MU","4304002","Campo Novo (RS)","5581"
"MU","4304101","Campos Borges (RS)","3564"
"MU","4304200","Candelária (RS)","29444"
"MU","4304309","Cândido Godói (RS)","6634"
"MU","4304358","Candiota (RS)","8236"
"MU","4304408","Canela (RS)","38318"
"MU","4304507","Canguçu (RS)","53547"
"MU","4304606","Canoas (RS)","326458"
"MU","4304614","Canudos do Vale (RS)","1941"
"MU","4304622","Capão Bonito do Sul (RS)","1837"
"MU","4304630","Capão da Canoa (RS)","37405"
"MU","4304655","Capão do Cipó (RS)","3180"
"MU","4304663","Capão do Leão (RS)","23655"
"MU","4304671","Capivari do Sul (RS)","3339"
"MU","4304689","Capela de Santana (RS)","10950"
"MU","4304697","Capitão (RS)","2595"
"MU","4304705","Carazinho (RS)","58196"
"MU","4304713","Caraá (RS)","7131"
"MU","4304804","Carlos Barbosa (RS)","23960"
"MU","4304853","Carlos Gomes (RS)","1719"
"MU","4304903","Casca (RS)","8381"
"MU","4304952","Caseiros (RS)","2989"
"MU","4305009","Catuípe (RS)","9499"
"MU","4305108","Caxias do Sul (RS)","399038"
"MU","4305116","Centenário (RS)","3026"
"MU","4305124","Cerrito (RS)","6629"
"MU","4305132","Cerro Branco (RS)","4465"
"MU","4305157","Cerro Grande (RS)","2577"
"MU","4305173","Cerro Grande do Sul (RS)","9233"
"MU","4305207","Cerro Largo (RS)","12484"
"MU","4305306","Chapada (RS)","9440"
"MU","4305355","Charqueadas (RS)","33705"
"MU","4305371","Charrua (RS)","3581"
"MU","4305405","Chiapetta (RS)","4078"
"MU","4305439","Chuí (RS)","5278"
"MU","4305447","Chuvisca (RS)","4874"
"MU","4305454","Cidreira (RS)","10883"
"MU","4305504","Ciríaco (RS)","4945"
"MU","4305587","Colinas (RS)","2404"
"MU","4305603","Colorado (RS)","3744"
"MU","4305702","Condor (RS)","6607"
"MU","4305801","Constantina (RS)","9842"
"MU","4305835","Coqueiro Baixo (RS)","1566"
"MU","4305850","Coqueiros do Sul (RS)","3106"
"MU","4305871","Coronel Barros (RS)","2441"
"MU","4305900","Coronel Bicaco (RS)","7873"
"MU","4305934","Coronel Pilar (RS)","1658"
"MU","4305959","Cotiporã (RS)","4577"
"MU","4305975","Coxilha (RS)","2916"
"MU","4306007","Crissiumal (RS)","14726"
"MU","4306056","Cristal (RS)","7026"
"MU","4306072","Cristal do Sul (RS)","2967"
"MU","4306106","Cruz Alta (RS)","63450"
"MU","4306130","Cruzaltense (RS)","2273"
"MU","4306205","Cruzeiro do Sul (RS)","12171"
"MU","4306304","David Canabarro (RS)","4704"
"MU","4306320","Derrubadas (RS)","3378"
"MU","4306353","Dezesseis de Novembro (RS)","2968"
"MU","4306379","Dilermando de Aguiar (RS)","3129"
"MU","4306403","Dois Irmãos (RS)","24815"
"MU","4306429","Dois Irmãos das Missões (RS)","2362"
"MU","4306452","Dois Lajeados (RS)","3334"
"MU","4306502","Dom Feliciano (RS)","14504"
"MU","4306551","Dom Pedro de Alcântara (RS)","2728"
"MU","4306601","Dom Pedrito (RS)","38148"
"MU","4306700","Dona Francisca (RS)","3572"
"MU","4306734","Doutor Maurício Cardoso (RS)","5494"
"MU","4306759","Doutor Ricardo (RS)","2053"
"MU","4306767","Eldorado do Sul (RS)","31316"
"MU","4306809","Encantado (RS)","19536"
"MU","4306908","Encruzilhada do Sul (RS)","24152"
"MU","4306924","Engenho Velho (RS)","1584"
"MU","4306932","Entre-Ijuís (RS)","9126"
"MU","4306957","Entre Rios do Sul (RS)","3101"
"MU","4306973","Erebango (RS)","2881"
"MU","4307005","Erechim (RS)","92945"
"MU","4307054","Ernestina (RS)","3010"
"MU","4307104","Herval (RS)","6873"
"MU","4307203","Erval Grande (RS)","5294"
"MU","4307302","Erval Seco (RS)","8212"
"MU","4307401","Esmeralda (RS)","3234"
"MU","4307450","Esperança do Sul (RS)","3445"
"MU","4307500","Espumoso (RS)","14991"
"MU","4307559","Estação (RS)","6086"
"MU","4307609","Estância Velha (RS)","40740"
"MU","4307708","Esteio (RS)","78816"
"MU","4307807","Estrela (RS)","29071"
"MU","4307815","Estrela Velha (RS)","3659"
"MU","4307831","Eugênio de Castro (RS)","3057"
"MU","4307864","Fagundes Varela (RS)","2508"
"MU","4307906","Farroupilha (RS)","59871"
"MU","4308003","Faxinal do Soturno (RS)","6343"
"MU","4308052","Faxinalzinho (RS)","2613"
"MU","4308078","Fazenda Vilanova (RS)","3068"
"MU","4308102","Feliz (RS)","11679"
"MU","4308201","Flores da Cunha (RS)","25307"
"MU","4308250","Floriano Peixoto (RS)","2148"
"MU","4308300","Fontoura Xavier (RS)","11074"
"MU","4308409","Formigueiro (RS)","7116"
"MU","4308433","Forquetinha (RS)","2548"
"MU","4308458","Fortaleza dos Valos (RS)","4597"
"MU","4308508","Frederico Westphalen (RS)","27308"
"MU","4308607","Garibaldi (RS)","28791"
"MU","4308656","Garruchos (RS)","3457"
"MU","4308706","Gaurama (RS)","6108"
"MU","4308805","General Câmara (RS)","8782"
"MU","4308854","Gentil (RS)","1579"
"MU","4308904","Getúlio Vargas (RS)","15961"
"MU","4309001","Giruá (RS)","17070"
"MU","4309050","Glorinha (RS)","6908"
"MU","4309100","Gramado (RS)","31652"
"MU","4309126","Gramado dos Loureiros (RS)","2370"
"MU","4309159","Gramado Xavier (RS)","3911"
"MU","4309209","Gravataí (RS)","261150"
"MU","4309258","Guabiju (RS)","1669"
"MU","4309308","Guaíba (RS)","93578"
"MU","4309407","Guaporé (RS)","21421"
"MU","4309506","Guarani das Missões (RS)","8331"
"MU","4309555","Harmonia (RS)","3658"
"MU","4309571","Herveiras (RS)","2825"
"MU","4309605","Horizontina (RS)","18305"
"MU","4309654","Hulha Negra (RS)","6030"
"MU","4309704","Humaitá (RS)","4923"
"MU","4309753","Ibarama (RS)","4331"
"MU","4309803","Ibiaçá (RS)","4681"
"MU","4309902","Ibiraiaras (RS)","7094"
"MU","4309951","Ibirapuitã (RS)","4182"
"MU","4310009","Ibirubá (RS)","18690"
"MU","4310108","Igrejinha (RS)","31113"
"MU","4310207","Ijuí (RS)","76739"
"MU","4310306","Ilópolis (RS)","4202"
"MU","4310330","Imbé (RS)","14940"
"MU","4310363","Imigrante (RS)","3013"
"MU","4310405","Independência (RS)","6679"
"MU","4310413","Inhacorá (RS)","2290"
"MU","4310439","Ipê (RS)","5875"
"MU","4310462","Ipiranga do Sul (RS)","1983"
"MU","4310504","Iraí (RS)","8468"
"MU","4310538","Itaara (RS)","4633"
"MU","4310553","Itacurubi (RS)","3568"
"MU","4310579","Itapuca (RS)","2454"
"MU","4310603","Itaqui (RS)","36361"
"MU","4310652","Itati (RS)","2677"
"MU","4310702","Itatiba do Sul (RS)","4574"
"MU","4310751","Ivorá (RS)","2378"
"MU","4310801","Ivoti (RS)","18517"
"MU","4310850","Jaboticaba (RS)","4173"
"MU","4310876","Jacuizinho (RS)","2619"
"MU","4310900","Jacutinga (RS)","3567"
"MU","4311007","Jaguarão (RS)","27944"
"MU","4311106","Jaguari (RS)","11626"
"MU","4311122","Jaquirana (RS)","4404"
"MU","4311130","Jari (RS)","3692"
"MU","4311155","Jóia (RS)","8279"
"MU","4311205","Júlio de Castilhos (RS)","19541"
"MU","4311239","Lagoa Bonita do Sul (RS)","2617"
"MU","4311254","Lagoão (RS)","6389"
"MU","4311270","Lagoa dos Três Cantos (RS)","1590"
"MU","4311304","Lagoa Vermelha (RS)","27434"
"MU","4311403","Lajeado (RS)","67474"
"MU","4311429","Lajeado do Bugre (RS)","2536"
"MU","4311502","Lavras do Sul (RS)","8115"
"MU","4311601","Liberato Salzano (RS)","6102"
"MU","4311627","Lindolfo Collor (RS)","5279"
"MU","4311643","Linha Nova (RS)","1488"
"MU","4311700","Machadinho (RS)","5503"
"MU","4311718","Maçambará (RS)","4415"
"MU","4311734","Mampituba (RS)","2926"
"MU","4311759","Manoel Viana (RS)","6784"
"MU","4311775","Maquiné (RS)","7374"
"MU","4311791","Maratá (RS)","2444"
"MU","4311809","Marau (RS)","33778"
"MU","4311908","Marcelino Ramos (RS)","5372"
"MU","4311981","Mariana Pimentel (RS)","3964"
"MU","4312005","Mariano Moro (RS)","2284"
"MU","4312054","Marques de Souza (RS)","4043"
"MU","4312104","Mata (RS)","5291"
"MU","4312138","Mato Castelhano (RS)","2608"
"MU","4312153","Mato Leitão (RS)","3585"
"MU","4312179","Mato Queimado (RS)","1865"
"MU","4312203","Maximiliano de Almeida (RS)","5059"
"MU","4312252","Minas do Leão (RS)","7728"
"MU","4312302","Miraguaí (RS)","4869"
"MU","4312351","Montauri (RS)","1583"
"MU","4312377","Monte Alegre dos Campos (RS)","3122"
"MU","4312385","Monte Belo do Sul (RS)","2766"
"MU","4312401","Montenegro (RS)","56790"
"MU","4312427","Mormaço (RS)","2578"
"MU","4312443","Morrinhos do Sul (RS)","3241"
"MU","4312450","Morro Redondo (RS)","6199"
"MU","4312476","Morro Reuter (RS)","5599"
"MU","4312500","Mostardas (RS)","11903"
"MU","4312609","Muçum (RS)","4574"
"MU","4312617","Muitos Capões (RS)","2969"
"MU","4312625","Muliterno (RS)","1800"
"MU","4312658","Não-Me-Toque (RS)","15228"
"MU","4312674","Nicolau Vergueiro (RS)","1759"
"MU","4312708","Nonoai (RS)","12327"
"MU","4312757","Nova Alvorada (RS)","3058"
"MU","4312807","Nova Araçá (RS)","3775"
"MU","4312906","Nova Bassano (RS)","8683"
"MU","4312955","Nova Boa Vista (RS)","2083"
"MU","4313003","Nova Bréscia (RS)","3162"
"MU","4313011","Nova Candelária (RS)","2739"
"MU","4313037","Nova Esperança do Sul (RS)","4775"
"MU","4313060","Nova Hartz (RS)","16688"
"MU","4313086","Nova Pádua (RS)","2484"
"MU","4313102","Nova Palma (RS)","6432"
"MU","4313201","Nova Petrópolis (RS)","17747"
"MU","4313300","Nova Prata (RS)","22257"
"MU","4313334","Nova Ramada (RS)","2461"
"MU","4313359","Nova Roma do Sul (RS)","3490"
"MU","4313375","Nova Santa Rita (RS)","20591"
"MU","4313391","Novo Cabrais (RS)","3766"
"MU","4313409","Novo Hamburgo (RS)","253067"
"MU","4313425","Novo Machado (RS)","4246"
"MU","4313441","Novo Tiradentes (RS)","2331"
"MU","4313466","Novo Xingu (RS)","1858"
"MU","4313490","Novo Barreiro (RS)","3858"
"MU","4313508","Osório (RS)","39290"
"MU","4313607","Paim Filho (RS)","4480"
"MU","4313656","Palmares do Sul (RS)","11423"
"MU","4313706","Palmeira das Missões (RS)","33846"
"MU","4313805","Palmitinho (RS)","6905"
"MU","4313904","Panambi (RS)","36360"
"MU","4313953","Pantano Grande (RS)","9816"
"MU","4314001","Paraí (RS)","6577"
"MU","4314027","Paraíso do Sul (RS)","7346"
"MU","4314035","Pareci Novo (RS)","3151"
"MU","4314050","Parobé (RS)","48713"
"MU","4314068","Passa Sete (RS)","4996"
"MU","4314076","Passo do Sobrado (RS)","5967"
"MU","4314100","Passo Fundo (RS)","183300"
"MU","4314134","Paulo Bento (RS)","2090"
"MU","4314159","Paverama (RS)","7616"
"MU","4314175","Pedras Altas (RS)","2546"
"MU","4314209","Pedro Osório (RS)","8039"
"MU","4314308","Pejuçara (RS)","3900"
"MU","4314407","Pelotas (RS)","339934"
"MU","4314423","Picada Café (RS)","4824"
"MU","4314456","Pinhal (RS)","2362"
"MU","4314464","Pinhal da Serra (RS)","2058"
"MU","4314472","Pinhal Grande (RS)","4496"
"MU","4314498","Pinheirinho do Vale (RS)","4411"
"MU","4314506","Pinheiro Machado (RS)","12939"
"MU","4314555","Pirapó (RS)","2988"
"MU","4314605","Piratini (RS)","20225"
"MU","4314704","Planalto (RS)","10589"
"MU","4314753","Poço das Antas (RS)","1976"
"MU","4314779","Pontão (RS)","3904"
"MU","4314787","Ponte Preta (RS)","1840"
"MU","4314803","Portão (RS)","28583"
"MU","4314902","Porto Alegre (RS)","1420667"
"MU","4315008","Porto Lucena (RS)","5631"
"MU","4315057","Porto Mauá (RS)","2565"
"MU","4315073","Porto Vera Cruz (RS)","2084"
"MU","4315107","Porto Xavier (RS)","10857"
"MU","4315131","Pouso Novo (RS)","1992"
"MU","4315149","Presidente Lucena (RS)","2355"
"MU","4315156","Progresso (RS)","6210"
"MU","4315172","Protásio Alves (RS)","2114"
"MU","4315206","Putinga (RS)","4192"
"MU","4315305","Quaraí (RS)","22552"
"MU","4315313","Quatro Irmãos (RS)","1735"
"MU","4315321","Quevedos (RS)","2732"
"MU","4315354","Quinze de Novembro (RS)","3561"
"MU","4315404","Redentora (RS)","9600"
"MU","4315453","Relvado (RS)","2196"
"MU","4315503","Restinga Sêca (RS)","15595"
"MU","4315552","Rio dos Índios (RS)","4202"
"MU","4315602","Rio Grande (RS)","194351"
"MU","4315701","Rio Pardo (RS)","37704"
"MU","4315750","Riozinho (RS)","4406"
"MU","4315800","Roca Sales (RS)","9922"
"MU","4315909","Rodeio Bonito (RS)","5698"
"MU","4315958","Rolador (RS)","2795"
"MU","4316006","Rolante (RS)","19213"
"MU","4316105","Ronda Alta (RS)","9654"
"MU","4316204","Rondinha (RS)","5674"
"MU","4316303","Roque Gonzales (RS)","7297"
"MU","4316402","Rosário do Sul (RS)","40509"
"MU","4316428","Sagrada Família (RS)","2595"
"MU","4316436","Saldanha Marinho (RS)","2982"
"MU","4316451","Salto do Jacuí (RS)","12154"
"MU","4316477","Salvador das Missões (RS)","2601"
"MU","4316501","Salvador do Sul (RS)","6644"
"MU","4316600","Sananduva (RS)","14714"
"MU","4316709","Santa Bárbara do Sul (RS)","9122"
"MU","4316733","Santa Cecília do Sul (RS)","1716"
"MU","4316758","Santa Clara do Sul (RS)","5471"
"MU","4316808","Santa Cruz do Sul (RS)","115857"
"MU","4316907","Santa Maria (RS)","263403"
"MU","4316956","Santa Maria do Herval (RS)","6173"
"MU","4316972","Santa Margarida do Sul (RS)","2163"
"MU","4317004","Santana da Boa Vista (RS)","8599"
"MU","4317103","Sant'Ana do Livramento (RS)","83479"
"MU","4317202","Santa Rosa (RS)","64113"
"MU","4317251","Santa Tereza (RS)","1815"
"MU","4317301","Santa Vitória do Palmar (RS)","31183"
"MU","4317400","Santiago (RS)","49558"
"MU","4317509","Santo Ângelo (RS)","73800"
"MU","4317558","Santo Antônio do Palma (RS)","2216"
"MU","4317608","Santo Antônio da Patrulha (RS)","37910"
"MU","4317707","Santo Antônio das Missões (RS)","11863"
"MU","4317756","Santo Antônio do Planalto (RS)","2029"
"MU","4317806","Santo Augusto (RS)","13622"
"MU","4317905","Santo Cristo (RS)","14280"
"MU","4317954","Santo Expedito do Sul (RS)","2614"
"MU","4318002","São Borja (RS)","61834"
"MU","4318051","São Domingos do Sul (RS)","2854"
"MU","4318101","São Francisco de Assis (RS)","19523"
"MU","4318200","São Francisco de Paula (RS)","21278"
"MU","4318309","São Gabriel (RS)","57978"
"MU","4318408","São Jerônimo (RS)","20506"
"MU","4318424","São João da Urtiga (RS)","4946"
"MU","4318432","São João do Polêsine (RS)","2702"
"MU","4318440","São Jorge (RS)","2764"
"MU","4318457","São José das Missões (RS)","2952"
"MU","4318465","São José do Herval (RS)","2479"
"MU","4318481","São José do Hortêncio (RS)","3883"
"MU","4318499","São José do Inhacorá (RS)","2132"
"MU","4318507","São José do Norte (RS)","24905"
"MU","4318606","São José do Ouro (RS)","6973"
"MU","4318614","São José do Sul (RS)","1899"
"MU","4318622","São José dos Ausentes (RS)","3180"
"MU","4318705","São Leopoldo (RS)","207721"
"MU","4318804","São Lourenço do Sul (RS)","42339"
"MU","4318903","São Luiz Gonzaga (RS)","34487"
"MU","4319000","São Marcos (RS)","19641"
"MU","4319109","São Martinho (RS)","5853"
"MU","4319125","São Martinho da Serra (RS)","3409"
"MU","4319158","São Miguel das Missões (RS)","7382"
"MU","4319208","São Nicolau (RS)","5909"
"MU","4319307","São Paulo das Missões (RS)","6690"
"MU","4319356","São Pedro da Serra (RS)","3117"
"MU","4319364","São Pedro das Missões (RS)","1939"
"MU","4319372","São Pedro do Butiá (RS)","2744"
"MU","4319406","São Pedro do Sul (RS)","16613"
"MU","4319505","São Sebastião do Caí (RS)","20359"
"MU","4319604","São Sepé (RS)","23787"
"MU","4319703","São Valentim (RS)","3919"
"MU","4319711","São Valentim do Sul (RS)","2230"
"MU","4319737","São Valério do Sul (RS)","2635"
"MU","4319752","São Vendelino (RS)","1794"
"MU","4319802","São Vicente do Sul (RS)","8361"
"MU","4319901","Sapiranga (RS)","73979"
"MU","4320008","Sapucaia do Sul (RS)","122231"
